,loss,accuracy,val_loss,val_accuracy
0,0.9679679870605469,0.5424841046333313,0.42702534794807434,0.6771608591079712
1,0.9526017308235168,0.5639379024505615,0.4581877589225769,0.5973096489906311
2,0.9517537355422974,0.5779816508293152,0.391722172498703,0.6740126013755798
3,0.927665650844574,0.5679605007171631,0.45599809288978577,0.5180308818817139
4,0.923483669757843,0.5654904842376709,0.43114039301872253,0.6534058451652527
5,0.9169654250144958,0.5894142389297485,0.45150628685951233,0.5970234870910645
6,0.9016027450561523,0.5851094126701355,0.40994223952293396,0.6187750697135925
7,0.8995981812477112,0.5761467814445496,0.4471058249473572,0.597882091999054
8,0.8993650078773499,0.5726181864738464,0.41525185108184814,0.609044075012207
9,0.8917452096939087,0.5906139612197876,0.4332655370235443,0.6147681474685669
10,0.8825947642326355,0.5957657098770142,0.4116609990596771,0.673440158367157
11,0.8722497820854187,0.5842625498771667,0.42111584544181824,0.6287922263145447
12,0.8611745238304138,0.6053634285926819,0.4233056306838989,0.596737265586853
13,0.8617392182350159,0.6116443276405334,0.39823392033576965,0.6588437557220459
14,0.8583812117576599,0.5901199579238892,0.38767385482788086,0.6923297047615051
15,0.8396272659301758,0.5990825891494751,0.3978416919708252,0.6568403244018555
16,0.8434705138206482,0.6205363273620605,0.400926411151886,0.6202060580253601
17,0.8386569023132324,0.6291460990905762,0.3932393491268158,0.6846022009849548
18,0.8356367349624634,0.597882866859436,0.38345271348953247,0.6096164584159851
19,0.8181056380271912,0.6236414909362793,0.37691423296928406,0.682312548160553
20,0.8084474205970764,0.6213126182556152,0.3680035471916199,0.704064130783081
21,0.7986354827880859,0.6330980658531189,0.38817787170410156,0.6622781753540039
22,0.808164119720459,0.622230052947998,0.39936962723731995,0.6665712594985962
23,0.7939249873161316,0.6373323798179626,0.39133232831954956,0.7017744779586792
24,0.7944304347038269,0.6460127234458923,0.38356295228004456,0.6820263266563416
25,0.7835002541542053,0.6501764059066772,0.3957470953464508,0.6651402115821838
26,0.7790910601615906,0.645589292049408,0.39915943145751953,0.6545506715774536
27,0.7627509236335754,0.6371912360191345,0.37096601724624634,0.6906124949455261
28,0.768216073513031,0.6499646902084351,0.39178866147994995,0.6868917942047119
29,0.7688427567481995,0.6390261054039001,0.3856835961341858,0.6388093829154968
30,0.735390841960907,0.645589292049408,0.41841867566108704,0.5881510972976685
31,0.7617122530937195,0.6582216024398804,0.41752663254737854,0.6522610187530518
32,0.7494653463363647,0.6549047231674194,0.41396191716194153,0.5930166244506836
33,0.7246540784835815,0.6690896153450012,0.41728588938713074,0.5915855765342712
34,0.7237713932991028,0.6670430302619934,0.38247737288475037,0.6731539964675903
35,0.7282608151435852,0.6715596318244934,0.40811774134635925,0.6161991953849792
