,loss,accuracy,val_loss,val_accuracy
0,1.2608082294464111,0.4165843427181244,0.5254845023155212,0.4544934034347534
1,1.0141700506210327,0.5084685683250427,0.49998927116394043,0.4851173460483551
2,0.962773323059082,0.5424135327339172,0.49738138914108276,0.48740696907043457
3,0.9239819645881653,0.5571630001068115,0.47657689452171326,0.5457927584648132
4,0.8895253539085388,0.5798870921134949,0.4433056116104126,0.5706925988197327
5,0.8636283278465271,0.5940014123916626,0.49538588523864746,0.5540927052497864
6,0.823002278804779,0.6149612069129944,0.5061139464378357,0.5578134059906006
7,0.7704843282699585,0.6315455436706543,0.46568283438682556,0.550944447517395
8,0.7174791097640991,0.6580804586410522,0.5127974152565002,0.5575271844863892
9,0.6670628190040588,0.6806633472442627,0.49609339237213135,0.5933027863502502
10,0.6301709413528442,0.7009174227714539,0.5112105011940002,0.6047509908676147
11,0.5940465331077576,0.723359227180481,0.5306978821754456,0.5661133527755737
12,0.5289562940597534,0.7516584396362305,0.5421897768974304,0.62306809425354
13,0.49110084772109985,0.7724065184593201,0.601241946220398,0.5955924391746521
14,0.45848944783210754,0.7860268354415894,0.6750532388687134,0.559816837310791
15,0.4634970426559448,0.793295681476593,0.6014885306358337,0.5801373720169067
16,0.4339803457260132,0.8072688579559326,0.6547662615776062,0.5907269716262817
17,0.39290207624435425,0.8321806788444519,0.6922401785850525,0.587292492389679
18,0.3693036735057831,0.8385320901870728,0.7191210985183716,0.6139095425605774
19,0.33547884225845337,0.8625970482826233,0.7204099893569946,0.622495710849762
20,0.33320096135139465,0.8649259209632874,0.6883938908576965,0.6413852572441101
21,0.28873956203460693,0.8841919302940369,0.7060902118682861,0.621350884437561
22,0.2886069118976593,0.8819336891174316,0.7324344515800476,0.6204922795295715
23,0.281269371509552,0.8884262442588806,0.7636922597885132,0.6116199493408203
24,0.2641931474208832,0.9000705480575562,0.7797603607177734,0.633657693862915
25,0.2426307648420334,0.9088214635848999,0.813305139541626,0.6385231614112854
26,0.2275361269712448,0.915455162525177,0.8293578028678894,0.6393818259239197
27,0.22611922025680542,0.9163020253181458,0.8829234838485718,0.6161991953849792
28,0.21890072524547577,0.9207480549812317,0.8715141415596008,0.6290784478187561
29,0.21685883402824402,0.9185603260993958,0.8459889888763428,0.6368059515953064
30,0.187530979514122,0.932180643081665,0.8437808156013489,0.6273611783981323
31,0.19286952912807465,0.93330979347229,0.8527804613113403,0.6262163519859314
32,0.2155561000108719,0.9229357838630676,0.8451056480407715,0.6339439153671265
33,0.1844429224729538,0.9371206760406494,0.861739456653595,0.6302232146263123
34,0.17376680672168732,0.9398024082183838,0.8862192630767822,0.624212920665741
35,0.18713943660259247,0.9359209537506104,0.9511940479278564,0.6359473466873169
