,loss,accuracy,val_loss,val_accuracy
0,0.8324198126792908,0.5485532879829407,0.48139697313308716,0.5752719044685364
1,0.4927068054676056,0.5657021999359131,0.4757465720176697,0.5752719044685364
2,0.4618423283100128,0.5793930888175964,0.4440321922302246,0.5792787671089172
3,0.44874516129493713,0.5949188470840454,0.41589635610580444,0.6287922263145447
4,0.4260196089744568,0.6166549324989319,0.40852290391921997,0.6345162987709045
5,0.41843482851982117,0.6263937950134277,0.39326661825180054,0.6416714191436768
6,0.40375667810440063,0.647847592830658,0.37741538882255554,0.6685746908187866
7,0.3962436318397522,0.6592096090316772,0.3981548249721527,0.6322266459465027
8,0.39319953322410583,0.667748749256134,0.374748557806015,0.6662850379943848
9,0.3860590159893036,0.6741002202033997,0.36728718876838684,0.6863194108009338
10,0.38177070021629333,0.6771348118782043,0.37006866931915283,0.6805952787399292
11,0.38421064615249634,0.6793225407600403,0.3684810698032379,0.7017744779586792
12,0.37350112199783325,0.6880028247833252,0.3533828854560852,0.7037779092788696
13,0.37183499336242676,0.6889908313751221,0.3609195053577423,0.7017744779586792
14,0.36668840050697327,0.6924488544464111,0.35975396633148193,0.7009158730506897
15,0.3653305768966675,0.697741687297821,0.34473344683647156,0.7135088443756104
16,0.362867146730423,0.7005645632743835,0.34755849838256836,0.7143675088882446
17,0.3535272479057312,0.710938572883606,0.345041960477829,0.7135088443756104
18,0.3601859509944916,0.7031757235527039,0.35698938369750977,0.6914710998535156
19,0.34518006443977356,0.7182074785232544,0.34724047780036926,0.6986262202262878
20,0.3545655906200409,0.707833468914032,0.3395402133464813,0.7178019285202026
21,0.34517917037010193,0.7198306322097778,0.36483484506607056,0.7206640243530273
22,0.3408155143260956,0.7187014818191528,0.3339049220085144,0.7229536175727844
23,0.33821192383766174,0.7221595048904419,0.34554171562194824,0.7095019817352295
24,0.33371153473854065,0.7258998155593872,0.3561325967311859,0.6974813938140869
25,0.33583614230155945,0.7259703874588013,0.3275429904460907,0.7323983907699585
26,0.3329203426837921,0.7264643907546997,0.322419673204422,0.7346880435943604
27,0.32718926668167114,0.7323923707008362,0.3363288342952728,0.7189467549324036
28,0.32151859998703003,0.7335215210914612,0.3332996070384979,0.7261018753051758
29,0.32230493426322937,0.7362032532691956,0.3441651463508606,0.6983399987220764
30,0.3200254440307617,0.7371912598609924,0.3491803705692291,0.7092158198356628
31,0.3186293840408325,0.7386732697486877,0.33485957980155945,0.7278191447257996
32,0.3169412910938263,0.7434015274047852,0.32565999031066895,0.7283915281295776
33,0.3157528340816498,0.7439661026000977,0.33230501413345337,0.7447052001953125
34,0.3118654787540436,0.7469301223754883,0.32707008719444275,0.7115054130554199
35,0.31053146719932556,0.7470712661743164,0.3100124001502991,0.7498568892478943
36,0.313050240278244,0.7476358413696289,0.33924904465675354,0.7063537240028381
37,0.30866941809654236,0.7494707107543945,0.3317793905735016,0.7238122224807739
38,0.3059707581996918,0.7542695999145508,0.3259073793888092,0.7355466485023499
39,0.3074173331260681,0.7494001388549805,0.31125402450561523,0.7472810745239258
40,0.3066532611846924,0.7520112991333008,0.31294384598731995,0.7447052001953125
41,0.3055134415626526,0.7516584396362305,0.3081453740596771,0.7510017156600952
42,0.29663971066474915,0.7608327269554138,0.304293692111969,0.7532913684844971
43,0.2988545298576355,0.7589272856712341,0.31786346435546875,0.7424155473709106
44,0.2973583936691284,0.7601270079612732,0.3102048635482788,0.7424155473709106
45,0.3010825216770172,0.756810188293457,0.32377684116363525,0.7326846122741699
46,0.28988444805145264,0.7676076292991638,0.3147803843021393,0.7318260073661804
47,0.29873955249786377,0.7598447203636169,0.3072528541088104,0.7487120628356934
48,0.28734296560287476,0.7687367796897888,0.30328530073165894,0.7524327635765076
49,0.2926063537597656,0.7641496062278748,0.3003764748573303,0.7601602673530579
50,0.28754574060440063,0.7699365019798279,0.30338290333747864,0.7481396794319153
51,0.2832987904548645,0.7784050703048706,0.30464234948158264,0.7481396794319153
52,0.2864190340042114,0.7698659300804138,0.29970741271972656,0.7575844526290894
53,0.283313512802124,0.7738178968429565,0.31522229313850403,0.7384086847305298
54,0.28019949793815613,0.7756527662277222,0.2994767725467682,0.7547223567962646
55,0.28403976559638977,0.775511622428894,0.3072173297405243,0.7441328167915344
56,0.2784632742404938,0.77995765209198,0.2993510365486145,0.7570120096206665
57,0.2753559648990631,0.7784756422042847,0.3109656274318695,0.7447052001953125
58,0.2768653333187103,0.7792519330978394,0.29930922389030457,0.7535775899887085
59,0.2739947438240051,0.7831333875656128,0.30158478021621704,0.743846595287323
