,loss,accuracy,val_loss,val_accuracy,lr
0,1.0723377466201782,0.5304869413375854,0.44431620836257935,0.6307956576347351,0.0010000000474974513
1,0.8776353597640991,0.6320395469665527,0.4545203745365143,0.5921579599380493,0.0010000000474974513
2,0.7827853560447693,0.6755116581916809,0.3127094507217407,0.7321121692657471,0.0010000000474974513
3,0.6634957790374756,0.7283697724342346,0.29159533977508545,0.7386949062347412,0.00010000000474974513
4,0.6219445466995239,0.7481298446655273,0.2976914942264557,0.7272467017173767,1.0000000656873453e-05
5,0.6216001510620117,0.746647834777832,0.29305320978164673,0.7346880435943604,1.0000001111620804e-06
6,0.6138661503791809,0.7496118545532227,0.29283833503723145,0.7372638583183289,1.000000082740371e-07
7,0.6156587600708008,0.751164436340332,0.2934311330318451,0.7349742650985718,1.000000082740371e-08
8,0.6204248070716858,0.7518701553344727,0.2924944758415222,0.7352604269981384,1.000000082740371e-09
