,loss,accuracy,val_loss,val_accuracy
0,0.4000571072101593,0.6497529745101929,0.35078054666519165,0.7029193043708801
1,0.32054534554481506,0.7258292436599731,0.3061666786670685,0.7489982843399048
2,0.29085907340049744,0.7487649917602539,0.29390043020248413,0.7444189786911011
3,0.2745020389556885,0.7618207335472107,0.26782816648483276,0.7747567296028137
4,0.26028233766555786,0.7801693677902222,0.2840109169483185,0.7650257349014282
5,0.24746073782444,0.789837658405304,0.27804040908813477,0.7704636454582214
6,0.24172981083393097,0.7967537045478821,0.26500460505485535,0.7756153345108032
7,0.22800008952617645,0.8072688579559326,0.2775639295578003,0.7756153345108032
8,0.21880383789539337,0.8154551982879639,0.31855300068855286,0.7344018220901489
9,0.20543444156646729,0.8306986689567566,0.2905898690223694,0.7761877775192261
10,0.19622460007667542,0.8384615182876587,0.28061527013778687,0.7733256816864014
11,0.1853548139333725,0.8511644601821899,0.2967623174190521,0.7572982311248779
12,0.16064076125621796,0.8761467933654785,0.3646056056022644,0.7670291662216187
13,0.14262379705905914,0.893436849117279,0.3216814398765564,0.7558671832084656
14,0.12787510454654694,0.9084686040878296,0.37428954243659973,0.7269604802131653
