,loss,accuracy,val_loss,val_accuracy
0,0.794285774230957,0.5482710003852844,0.48471498489379883,0.574985682964325
1,0.4479532241821289,0.5882145166397095,0.4219910204410553,0.5807098150253296
2,0.41606858372688293,0.6048694252967834,0.38510143756866455,0.6462507247924805
3,0.4060705602169037,0.6152434945106506,0.4019835889339447,0.6282197833061218
4,0.4058401882648468,0.6280875205993652,0.40529102087020874,0.6410990357398987
5,0.39621052145957947,0.6462244391441345,0.3880828022956848,0.694619357585907
6,0.3822695314884186,0.6624559164047241,0.3742842674255371,0.6548368334770203
7,0.3758287727832794,0.6724770665168762,0.37243181467056274,0.6617057919502258
8,0.3643062710762024,0.6864502429962158,0.3596246838569641,0.6645678281784058
9,0.3583548367023468,0.6930840015411377,0.33948004245758057,0.7246708869934082
10,0.3506878614425659,0.7031051516532898,0.3626863956451416,0.6940469145774841
11,0.3485977053642273,0.7031051516532898,0.32236361503601074,0.7301087379455566
12,0.3439556062221527,0.7084686160087585,0.332998126745224,0.7049227356910706
13,0.3367515504360199,0.7214537858963013,0.32199540734291077,0.7341156005859375
14,0.3386177718639374,0.7162314653396606,0.3219029903411865,0.7361190319061279
15,0.33627113699913025,0.719971776008606,0.37729930877685547,0.6914710998535156
16,0.32658857107162476,0.7294283509254456,0.31458383798599243,0.7355466485023499
17,0.330133855342865,0.7285109162330627,0.30710652470588684,0.7492845058441162
18,0.3174114227294922,0.7378969788551331,0.3134605288505554,0.7406983375549316
19,0.32328900694847107,0.7340155243873596,0.30344101786613464,0.7521465420722961
20,0.3197937607765198,0.7354975342750549,0.3081488609313965,0.7389811277389526
21,0.3134491443634033,0.7387438416481018,0.3243841528892517,0.7309673428535461
22,0.31158652901649475,0.7447423934936523,0.30787965655326843,0.7358328700065613
23,0.30939051508903503,0.7494707107543945,0.30643296241760254,0.7484259009361267
24,0.3118939995765686,0.7460832595825195,0.30560582876205444,0.7401259541511536
