,loss,accuracy,val_loss,val_accuracy
0,0.3696906566619873,0.6706421971321106,0.35277265310287476,0.7043502926826477
1,0.295315682888031,0.7407904267311096,0.30786821246147156,0.7203778028488159
2,0.2661393880844116,0.7680310606956482,0.3096633851528168,0.7329708337783813
3,0.23955492675304413,0.7947071194648743,0.2995730936527252,0.7598740458488464
4,0.20663493871688843,0.8293578028678894,0.3063877820968628,0.7510017156600952
5,0.16701281070709229,0.864573061466217,0.3246665596961975,0.7604464888572693
6,0.13192328810691833,0.8982357382774353,0.3772367835044861,0.7369776964187622
7,0.09425634890794754,0.9312632083892822,0.4163247346878052,0.7427017688751221
8,0.05937841162085533,0.9612561464309692,0.506995677947998,0.7409845590591431
9,0.0505056157708168,0.9659138917922974,0.5181729197502136,0.7378363013267517
10,0.03864600881934166,0.9748765230178833,0.5721818804740906,0.731539785861969
