,loss,accuracy,val_loss,val_accuracy
0,0.3853786587715149,0.6477064490318298,0.3146815299987793,0.7189467549324036
1,0.30041131377220154,0.7410727143287659,0.29427337646484375,0.7398397326469421
2,0.2746663987636566,0.7647141814231873,0.30073145031929016,0.742129385471344
3,0.2457461804151535,0.7885674238204956,0.32629692554473877,0.7292501330375671
4,0.2196642905473709,0.8172194957733154,0.3308526873588562,0.7475672364234924
5,0.17859067022800446,0.8510938882827759,0.39378222823143005,0.7329708337783813
6,0.13776053488254547,0.8917431235313416,0.4917009770870209,0.7352604269981384
7,0.10691912472248077,0.9199011921882629,0.5673525333404541,0.6886090636253357
8,0.08453753590583801,0.9419195652008057,0.6579726338386536,0.7238122224807739
9,0.056966718286275864,0.9657021760940552,0.6555562019348145,0.7261018753051758
